_timestamp,train_loss,valid_atom_accuracy,_step,records,_runtime,valid_noise_loss,valid_loss,train_accuracy,valid_noise_accuracy,valid_accuracy,valid_atom_loss,epoch
1725919919.9395146,0.16527503728866577,,3826,1138953.0,11211.133761644363,,,0.9906651108518086,,,,
1725919920.1329377,0.16527503728866577,,3827,,11211.327184677124,,,0.9906651108518086,,,,1329.0
1725919922.3389037,0.12881585955619812,,3828,1139810.0,11213.533150672913,,,0.9976662777129521,,,,
1725919922.5228333,0.12881585955619812,,3829,,11213.71708035469,,,0.9976662777129521,,,,1330.0
1725919924.7597077,0.1269213855266571,,3830,1140667.0,11215.953954696655,,,0.9953325554259043,,,,
1725919924.9335015,0.1269213855266571,,3831,,11216.12774848938,,,0.9953325554259043,,,,1331.0
1725919927.1706178,0.12420695275068283,,3832,1141524.0,11218.364864826202,,,0.9988331388564761,,,,
1725919927.3947625,0.12420695275068283,,3833,,11218.589009523392,,,0.9988331388564761,,,,1332.0
1725919929.6219113,0.13955189287662506,,3834,1142381.0,11220.816158294678,,,0.9929988331388565,,,,
1725919929.8047554,0.13955189287662506,,3835,,11220.999002456665,,,0.9929988331388565,,,,1333.0
1725919932.0109735,0.12170139700174332,,3836,1143238.0,11223.205220460892,,,0.9964994165694282,,,,
1725919932.20194,0.12170139700174332,,3837,,11223.396187067032,,,0.9964994165694282,,,,1334.0
1725919934.4244194,0.12810862064361572,,3838,1144095.0,11225.618666410446,,,0.9953325554259043,,,,
1725919934.6307073,0.12810862064361572,,3839,,11225.824954271317,,,0.9953325554259043,,,,1335.0
1725919936.8565683,0.1309099644422531,,3840,1144952.0,11228.050815343857,,,0.9941656942823804,,,,
1725919937.0452695,0.1309099644422531,,3841,,11228.239516496658,,,0.9941656942823804,,,,1336.0
1725919939.259154,0.12931130826473236,,3842,1145809.0,11230.453401088715,,,0.9976662777129521,,,,
1725919939.439026,0.12931130826473236,,3843,,11230.633273124695,,,0.9976662777129521,,,,1337.0
1725919941.679205,0.1476047933101654,,3844,1146666.0,11232.873451948166,,,0.9929988331388565,,,,
1725919941.8937232,0.1476047933101654,,3845,,11233.087970256805,,,0.9929988331388565,,,,1338.0
1725919944.1423936,0.1295526921749115,,3846,1147523.0,11235.33664059639,,,0.9964994165694282,,,,
1725919944.332353,0.1295526921749115,,3847,,11235.526600122452,,,0.9964994165694282,,,,1339.0
1725919946.5594127,0.15379995107650757,,3848,1148380.0,11237.75365972519,,,0.9906651108518086,,,,
1725919946.7437243,0.15379995107650757,,3849,,11237.93797135353,,,0.9906651108518086,,,,1340.0
1725919948.9758956,0.12578578293323517,,3850,1149237.0,11240.170142650604,,,0.9941656942823804,,,,
1725919949.147385,0.12578578293323517,,3851,,11240.341631889343,,,0.9941656942823804,,,,1341.0
1725919951.361709,0.11615747213363647,,3852,1150094.0,11242.55595612526,,,0.9976662777129521,,,,
1725919951.5339358,0.11615747213363647,,3853,,11242.728182792664,,,0.9976662777129521,,,,1342.0
1725919953.764045,0.11218088120222092,,3854,1150951.0,11244.958292007446,,,0.9976662777129521,,,,
1725919953.9723237,0.11218088120222092,,3855,,11245.166570663452,,,0.9976662777129521,,,,1343.0
1725919956.1860316,0.11833575367927551,,3856,1151808.0,11247.380278587341,,,0.9988331388564761,,,,
1725919956.380994,0.11833575367927551,,3857,,11247.575241088867,,,0.9988331388564761,,,,1344.0
1725919958.596479,0.12031879276037216,,3858,1152665.0,11249.790725946426,,,0.9976662777129521,,,,
1725919958.7653944,0.12031879276037216,,3859,,11249.959641456604,,,0.9976662777129521,,,,1345.0
1725919960.9801257,0.1208636462688446,,3860,1153522.0,11252.174372673035,,,0.9953325554259043,,,,
1725919961.1821082,0.1208636462688446,,3861,,11252.376355171204,,,0.9953325554259043,,,,1346.0
1725919963.4100516,0.12209058552980423,,3862,1154379.0,11254.604298591614,,,0.9941656942823804,,,,
1725919963.6315687,0.12209058552980423,,3863,,11254.825815677643,,,0.9941656942823804,,,,1347.0
1725919965.842154,0.12616918981075287,,3864,1155236.0,11257.036401033401,,,0.9941656942823804,,,,
1725919966.0287173,0.12616918981075287,,3865,,11257.222964286804,,,0.9941656942823804,,,,1348.0
1725919968.262872,0.1271854192018509,,3866,1156093.0,11259.457118988037,,,0.9976662777129521,,,,
1725919968.459713,0.1271854192018509,,3867,,11259.653959989548,,,0.9976662777129521,,,,1349.0
1725919970.6848478,0.13287024199962616,,3868,1156950.0,11261.879094839096,,,0.9953325554259043,,,,
1725919970.8846912,0.13287024199962616,,3869,,11262.078938245773,,,0.9953325554259043,,,,1350.0
1725919973.3794022,0.12812350690364838,,3870,1157807.0,11264.573649168015,,,0.9953325554259043,,,,
1725919973.5652392,0.12812350690364838,,3871,,11264.759486198425,,,0.9953325554259043,,,,1351.0
1725919975.8031704,0.1518065184354782,,3872,1158664.0,11266.997417449951,,,0.9883313885647608,,,,
1725919975.9970875,0.1518065184354782,,3873,,11267.191334486008,,,0.9883313885647608,,,,1352.0
1725919978.2232318,0.12717470526695251,,3874,1159521.0,11269.41747879982,,,0.9941656942823804,,,,
1725919978.4441776,0.12717470526695251,,3875,,11269.638424634933,,,0.9941656942823804,,,,1353.0
1725919980.669941,0.12010128051042557,,3876,1160378.0,11271.864187955856,,,0.9964994165694282,,,,
1725919980.8659232,0.12010128051042557,,3877,,11272.060170173645,,,0.9964994165694282,,,,1354.0
1725919983.105183,0.11806292831897736,,3878,1161235.0,11274.299429893494,,,0.9988331388564761,,,,
1725919983.33687,0.11806292831897736,,3879,,11274.531116962433,,,0.9988331388564761,,,,1355.0
1725919985.5778878,0.1212516725063324,,3880,1162092.0,11276.772134780884,,,0.9976662777129521,,,,
1725919985.7731197,0.1212516725063324,,3881,,11276.967366695404,,,0.9976662777129521,,,,1356.0
1725919987.9833875,0.1323164999485016,,3882,1162949.0,11279.177634477615,,,0.9941656942823804,,,,
1725919988.1726432,0.1323164999485016,,3883,,11279.366890192032,,,0.9941656942823804,,,,1357.0
1725919990.3903062,0.12898531556129456,,3884,1163806.0,11281.58455324173,,,0.9953325554259043,,,,
1725919990.569504,0.12898531556129456,,3885,,11281.763751029968,,,0.9953325554259043,,,,1358.0
1725919992.7895033,0.12904195487499237,,3886,1164663.0,11283.983750343323,,,0.9964994165694282,,,,
1725919992.9749365,0.12904195487499237,,3887,,11284.16918349266,,,0.9964994165694282,,,,1359.0
1725919995.2213607,0.1399764120578766,,3888,1165520.0,11286.415607690811,,,0.9964994165694282,,,,
1725919995.413211,0.1399764120578766,,3889,,11286.607458114624,,,0.9964994165694282,,,,1360.0
1725919997.6352236,0.14119495451450348,,3890,1166377.0,11288.82947063446,,,0.9929988331388565,,,,
1725919997.826966,0.14119495451450348,,3891,,11289.021213054657,,,0.9929988331388565,,,,1361.0
1725920000.0405192,0.11975042521953583,,3892,1167234.0,11291.234766244888,,,0.9953325554259043,,,,
1725920000.2418544,0.11975042521953583,,3893,,11291.436101436615,,,0.9953325554259043,,,,1362.0
1725920002.4739552,0.11481727659702301,,3894,1168091.0,11293.668202161789,,,0.9964994165694282,,,,
1725920002.6402862,0.11481727659702301,,3895,,11293.83453321457,,,0.9964994165694282,,,,1363.0
1725920004.8908603,0.12353327870368958,,3896,1168948.0,11296.085107326508,,,0.9929988331388565,,,,
1725920005.1116066,0.12353327870368958,,3897,,11296.30585360527,,,0.9929988331388565,,,,1364.0
1725920007.342534,0.11646055430173874,,3898,1169805.0,11298.536781072617,,,0.9976662777129521,,,,
1725920007.5166378,0.11646055430173874,,3899,,11298.710884809494,,,0.9976662777129521,,,,1365.0
1725920009.744356,0.1611357182264328,,3900,1170662.0,11300.938602924347,,,0.9871645274212368,,,,
1725920009.9389355,0.1611357182264328,,3901,,11301.133182525635,,,0.9871645274212368,,,,1366.0
1725920012.1861176,0.12708687782287598,,3902,1171519.0,11303.380364656448,,,0.9929988331388565,,,,
1725920012.380694,0.12708687782287598,,3903,,11303.574940919876,,,0.9929988331388565,,,,1367.0
1725920014.5961814,0.11824817210435867,,3904,1172376.0,11305.79042840004,,,0.9976662777129521,,,,
1725920014.7834182,0.11824817210435867,,3905,,11305.977665185928,,,0.9976662777129521,,,,1368.0
1725920017.0062969,0.1095123291015625,,3906,1173233.0,11308.200543880463,,,0.9988331388564761,,,,
1725920017.1967614,0.1095123291015625,,3907,,11308.391008377075,,,0.9988331388564761,,,,1369.0
1725920019.4093497,0.11987628042697906,,3908,1174090.0,11310.603596687317,,,0.9929988331388565,,,,
1725920019.5936253,0.11987628042697906,,3909,,11310.787872314453,,,0.9929988331388565,,,,1370.0
1725920022.029702,0.10931447893381119,,3910,1174947.0,11313.223948955536,,,0.9988331388564761,,,,
1725920022.2112153,0.10931447893381119,,3911,,11313.405462265015,,,0.9988331388564761,,,,1371.0
1725920024.416836,0.11640515178442001,,3912,1175804.0,11315.6110830307,,,0.9964994165694282,,,,
1725920024.5999753,0.11640515178442001,,3913,,11315.794222354889,,,0.9964994165694282,,,,1372.0
1725920026.7966063,0.11325214803218842,,3914,1176661.0,11317.990853309631,,,0.9964994165694282,,,,
1725920026.9858859,0.11325214803218842,,3915,,11318.180132865906,,,0.9964994165694282,,,,1373.0
1725920029.1981554,0.13919608294963837,,3916,1177518.0,11320.392402410507,,,0.9929988331388565,,,,
1725920029.4016602,0.13919608294963837,,3917,,11320.595907211304,,,0.9929988331388565,,,,1374.0
1725920031.6180024,0.11654912680387497,,3918,1178375.0,11322.812249422073,,,0.9976662777129521,,,,
1725920031.8084857,0.11654912680387497,,3919,,11323.002732753754,,,0.9976662777129521,,,,1375.0
1725920034.0201142,0.12216909974813461,,3920,1179232.0,11325.214361190796,,,0.9941656942823804,,,,
1725920034.2214406,0.12216909974813461,,3921,,11325.415687561035,,,0.9941656942823804,,,,1376.0
1725920036.4359891,0.1294434517621994,,3922,1180089.0,11327.630236148834,,,0.9929988331388565,,,,
1725920036.6212475,0.1294434517621994,,3923,,11327.815494537354,,,0.9929988331388565,,,,1377.0
1725920038.830173,0.1329631805419922,,3924,1180946.0,11330.024420022964,,,0.9953325554259043,,,,
1725920039.0238152,0.1329631805419922,,3925,,11330.2180621624,,,0.9953325554259043,,,,1378.0
1725920041.233804,0.11361239105463028,,3926,1181803.0,11332.428050994873,,,0.9976662777129521,,,,
1725920041.4257326,0.11361239105463028,,3927,,11332.61997961998,,,0.9976662777129521,,,,1379.0
1725920043.6436224,0.12186867743730545,,3928,1182660.0,11334.837869405746,,,0.9964994165694282,,,,
1725920043.8309102,0.12186867743730545,,3929,,11335.025157213211,,,0.9964994165694282,,,,1380.0
1725920046.0430133,0.11060803383588791,,3930,1183517.0,11337.237260341644,,,0.9976662777129521,,,,
1725920046.2353015,0.11060803383588791,,3931,,11337.429548501968,,,0.9976662777129521,,,,1381.0
1725920048.4428024,0.11953689903020859,,3932,1184374.0,11339.63704943657,,,0.9953325554259043,,,,
1725920048.6336098,0.11953689903020859,,3933,,11339.827856779099,,,0.9953325554259043,,,,1382.0
1725920050.8463488,0.11932273209095001,,3934,1185231.0,11342.040595769882,,,0.9964994165694282,,,,
1725920051.0513756,0.11932273209095001,,3935,,11342.245622634888,,,0.9964994165694282,,,,1383.0
1725920053.2585058,0.12368177622556686,,3936,1186088.0,11344.452752828598,,,0.9964994165694282,,,,
1725920053.4505806,0.12368177622556686,,3937,,11344.644827604294,,,0.9964994165694282,,,,1384.0
1725920055.671031,0.1172756552696228,,3938,1186945.0,11346.8652780056,,,0.9953325554259043,,,,
1725920055.865598,0.1172756552696228,,3939,,11347.059844970703,,,0.9953325554259043,,,,1385.0
1725920058.064047,0.1076972484588623,,3940,1187802.0,11349.25829410553,,,0.9976662777129521,,,,
1725920058.2399392,0.1076972484588623,,3941,,11349.434186220169,,,0.9976662777129521,,,,1386.0
1725920060.4550474,0.1386890560388565,,3942,1188659.0,11351.649294376373,,,0.9941656942823804,,,,
1725920060.646866,0.1386890560388565,,3943,,11351.841113090515,,,0.9941656942823804,,,,1387.0
1725920062.842739,0.11539141088724136,,3944,1189516.0,11354.036986112595,,,0.9964994165694282,,,,
1725920063.018875,0.11539141088724136,,3945,,11354.213121891022,,,0.9964994165694282,,,,1388.0
1725920065.2138598,0.16528984904289246,,3946,1190373.0,11356.408106803894,,,0.9859976662777129,,,,
1725920065.38807,0.16528984904289246,,3947,,11356.582317113876,,,0.9859976662777129,,,,1389.0
1725920067.5980759,0.11482945084571838,,3948,1191230.0,11358.79232287407,,,0.9953325554259043,,,,
1725920067.791613,0.11482945084571838,,3949,,11358.98586010933,,,0.9953325554259043,,,,1390.0
1725920070.0205748,0.1167161762714386,,3950,1192087.0,11361.21482181549,,,0.9964994165694282,,,,
1725920070.1952918,0.1167161762714386,,3951,,11361.389538764954,,,0.9964994165694282,,,,1391.0
1725920072.386796,0.12257461249828339,,3952,1192944.0,11363.58104300499,,,0.9964994165694282,,,,
1725920072.5650012,0.12257461249828339,,3953,,11363.759248256683,,,0.9964994165694282,,,,1392.0
1725920074.7622497,0.12305383384227753,,3954,1193801.0,11365.956496715546,,,0.9941656942823804,,,,
1725920074.9620764,0.12305383384227753,,3955,,11366.156323432922,,,0.9941656942823804,,,,1393.0
1725920077.3918302,0.14282341301441193,,3956,1194658.0,11368.586077213287,,,0.9918319719953326,,,,
1725920077.578015,0.14282341301441193,,3957,,11368.772262096405,,,0.9918319719953326,,,,1394.0
1725920079.7699456,0.12024399638175964,,3958,1195515.0,11370.96419262886,,,0.9953325554259043,,,,
1725920079.9446464,0.12024399638175964,,3959,,11371.13889336586,,,0.9953325554259043,,,,1395.0
1725920082.143304,0.14348651468753815,,3960,1196372.0,11373.337551116943,,,0.9929988331388565,,,,
1725920082.35321,0.14348651468753815,,3961,,11373.547456979752,,,0.9929988331388565,,,,1396.0
1725920084.548529,0.11157318949699402,,3962,1197229.0,11375.742775917053,,,0.9976662777129521,,,,
1725920084.7374067,0.11157318949699402,,3963,,11375.931653738022,,,0.9976662777129521,,,,1397.0
1725920086.9598405,0.12750181555747986,,3964,1198086.0,11378.154087543488,,,0.9953325554259043,,,,
1725920087.1461473,0.12750181555747986,,3965,,11378.3403942585,,,0.9953325554259043,,,,1398.0
1725920089.36935,0.11918038129806519,,3966,1198943.0,11380.563596963882,,,0.9976662777129521,,,,
1725920089.5684552,0.11918038129806519,,3967,,11380.762702226639,,,0.9976662777129521,,,,1399.0
1725920091.766744,0.112664595246315,,3968,1199800.0,11382.960990905762,,,0.9988331388564761,,,,
1725920091.960895,0.112664595246315,,3969,,11383.155142068863,,,0.9988331388564761,,,,1400.0
1725920093.12485,,,3970,1199158.0,11384.319097042084,,3.5225443840026855,,,0.06976744186046512,,
1725920093.3080328,,,3971,,11384.502279758453,,3.5225443840026855,,,0.06976744186046512,,1400.0
1725920099.8999987,,0.051111111111111114,3972,1202543.0,11391.094245672226,,,,,,3.50229811668396,
1725920101.2208982,,0.05,3973,1206143.0,11392.415145158768,,,,,,3.490699291229248,
1725920102.4819057,,0.05583333333333333,3974,1209743.0,11393.676152706146,,,,,,3.4544246196746826,
1725920103.8098917,,0.04555555555555556,3975,1213343.0,11395.004138708115,,,,,,3.4952688217163086,
1725920105.3259342,,0.04472222222222222,3976,1216943.0,11396.520181179047,,,,,,3.503748655319214,
1725920106.553178,,0.043055555555555555,3977,1220543.0,11397.747425079346,,,,,,3.5061519145965576,
1725920107.7813404,,0.051111111111111114,3978,1224143.0,11398.975587368011,,,,,,3.4750280380249023,
1725920109.0593877,,0.044444444444444446,3979,1227743.0,11400.253634691238,,,,,,3.5103490352630615,
1725920110.457161,,0.04861111111111111,3980,1231343.0,11401.651407957077,,,,,,3.483745813369751,
1725920111.7008958,,0.041666666666666664,3981,1234943.0,11402.895142793655,,,,,,3.4739012718200684,
1725920112.907011,,0.04694444444444444,3982,1238543.0,11404.101258039474,,,,,,3.494492292404175,
1725920114.282874,,0.04555555555555556,3983,1242143.0,11405.47712111473,,,,,,3.4934418201446533,
1725920115.5914423,,0.050555555555555555,3984,1245743.0,11406.785689353943,,,,,,3.481135606765747,
1725920116.8204355,,0.04111111111111111,3985,1249343.0,11408.014682531357,,,,,,3.5038020610809326,
1725920118.053102,,0.0475,3986,1252943.0,11409.247349023819,,,,,,3.486258029937744,
1725920119.2803674,,0.049444444444444444,3987,1256543.0,11410.47461438179,,,,,,3.5065016746520996,
1725920120.6597574,,0.05305555555555556,3988,1260143.0,11411.854004383087,,,,,,3.500208616256714,
1725920121.8917093,,0.04527777777777778,3989,1263743.0,11413.085956335068,,,,,,3.501936674118042,
1725920123.1006417,,0.04527777777777778,3990,1267343.0,11414.294888734818,,,,,,3.4977331161499023,
1725920124.306603,,0.05444444444444444,3991,1270943.0,11415.500849962234,,,,,,3.4749412536621094,
1725920125.5080955,,0.045,3992,1274543.0,11416.702342510223,,,,,,3.5165903568267822,
1725920126.782627,,0.044444444444444446,3993,1278143.0,11417.976874113083,,,,,,3.478018283843994,
1725920127.9538155,,0.04888888888888889,3994,1281743.0,11419.148062467575,,,,,,3.474928855895996,
1725920129.303661,,0.04388888888888889,3995,1285343.0,11420.497908115387,,,,,,3.495455265045166,
1725920130.6099703,,0.04805555555555555,3996,1288943.0,11421.804217338562,,,,,,3.492875814437866,
1725920131.8321445,,0.0525,3997,1292543.0,11423.026391506195,,,,,,3.4851818084716797,
1725920133.0627432,,0.04861111111111111,3998,1296143.0,11424.25699019432,,,,,,3.4768028259277344,
1725920134.297494,,0.05472222222222222,3999,1299743.0,11425.491740942001,,,,,,3.469194173812866,
1725920135.55418,,0.043333333333333335,4000,1303343.0,11426.748426914215,,,,,,3.518310546875,
1725920136.7804708,,0.04694444444444444,4001,1306943.0,11427.974717855453,,,,,,3.4632911682128906,
1725920138.0347993,,0.04527777777777778,4002,1310543.0,11429.229046344757,,,,,,3.491361141204834,
1725920139.3067753,,0.050277777777777775,4003,1314143.0,11430.501022338867,,,,,,3.484222173690796,
1725920140.5710678,,0.04888888888888889,4004,1317743.0,11431.765314817429,,,,,,3.4949731826782227,
1725920141.8950682,,0.05138888888888889,4005,1321343.0,11433.08931517601,,,,,,3.479235887527466,
1725920143.1900651,,0.04888888888888889,4006,1324943.0,11434.384312152863,,,,,,3.4997975826263428,
1725920144.5372787,,0.05277777777777778,4007,1328543.0,11435.731525659561,,,,,,3.481473207473755,
1725920145.7940326,,0.04583333333333333,4008,1332143.0,11436.98827958107,,,,,,3.5070981979370117,
1725920147.001316,,0.043333333333333335,4009,1335743.0,11438.195563077927,,,,,,3.531874179840088,
1725920148.2126298,,0.04777777777777778,4010,1339343.0,11439.406876802444,,,,,,3.4715464115142822,
1725920149.4283197,,0.05555555555555555,4011,1342943.0,11440.622566699982,,,,,,3.478518009185791,
1725920150.63539,,0.05527777777777778,4012,1346543.0,11441.829637050629,,,,,,3.4714958667755127,
1725920151.836224,,0.04638888888888889,4013,1350143.0,11443.030471086502,,,,,,3.4927079677581787,
1725920153.0397887,,0.04805555555555555,4014,1353743.0,11444.234035730362,,,,,,3.488008975982666,
1725920154.2526941,,0.049444444444444444,4015,1357343.0,11445.446941137314,,,,,,3.468287229537964,
1725920155.4710603,,0.04861111111111111,4016,1360943.0,11446.665307283401,,,,,,3.493821859359741,
1725920156.7694576,,0.04638888888888889,4017,1364543.0,11447.963704586029,,,,,,3.525172472000122,
1725920158.1037626,,0.04777777777777778,4018,1368143.0,11449.298009634018,,,,,,3.4959168434143066,
1725920159.579043,,0.049166666666666664,4019,1371743.0,11450.7732899189,,,,,,3.491672992706299,
1725920160.8422627,,0.051111111111111114,4020,1375343.0,11452.036509752274,,,,,,3.5075902938842773,
1725920162.040261,,0.04805555555555555,4021,1378943.0,11453.234508037567,,,,,,3.5093894004821777,
1725920163.2477777,,0.050833333333333335,4022,1382543.0,11454.442024707794,,,,,,3.4813921451568604,
1725920164.4674342,,0.04583333333333333,4023,1386143.0,11455.661681175232,,,,,,3.498108148574829,
1725920165.6834471,,0.050277777777777775,4024,1389743.0,11456.877694129944,,,,,,3.4756252765655518,
1725920166.9129748,,0.04,4025,1393343.0,11458.107221841812,,,,,,3.5157527923583984,
1725920168.1459434,,0.050555555555555555,4026,1396943.0,11459.340190410614,,,,,,3.4964141845703125,
1725920169.389964,,0.04611111111111111,4027,1400543.0,11460.584211111069,,,,,,3.508122205734253,
1725920170.4288723,,0.04708333333333333,4028,1402943.0,11461.623119354248,,,,,,3.5097286701202393,
1725920170.6496894,,0.048122549019607844,4029,,11461.843936443329,,,,,,3.492107886426589,1400.0
1725920177.761792,,,4030,1202543.0,11468.956038951874,3.5938405990600586,,,0.0625,,,
1725920179.0347433,,,4031,1206143.0,11470.228990316391,3.601560592651367,,,0.05722222222222222,,,
1725920180.375811,,,4032,1209743.0,11471.570058107376,3.582456588745117,,,0.06277777777777778,,,
1725920181.7317321,,,4033,1213343.0,11472.92597913742,3.611931085586548,,,0.060833333333333336,,,
1725920183.3377934,,,4034,1216943.0,11474.53204035759,3.622790813446045,,,0.05722222222222222,,,
1725920184.5941367,,,4035,1220543.0,11475.788383722305,3.598170280456543,,,0.06138888888888889,,,
1725920185.8374672,,,4036,1224143.0,11477.031714200974,3.593360662460327,,,0.06194444444444445,,,
1725920187.0806549,,,4037,1227743.0,11478.274901866913,3.6123433113098145,,,0.0575,,,
1725920188.330772,,,4038,1231343.0,11479.525018930435,3.6180667877197266,,,0.05722222222222222,,,
1725920189.5351348,,,4039,1234943.0,11480.729381799698,3.592621088027954,,,0.059444444444444446,,,
1725920190.7319365,,,4040,1238543.0,11481.926183462143,3.6239473819732666,,,0.05444444444444444,,,
1725920191.8937342,,,4041,1242143.0,11483.08798122406,3.6095144748687744,,,0.059444444444444446,,,
1725920193.148203,,,4042,1245743.0,11484.342449903488,3.599029064178467,,,0.059166666666666666,,,
1725920194.3559248,,,4043,1249343.0,11485.550171852112,3.601881980895996,,,0.05638888888888889,,,
1725920195.5322664,,,4044,1252943.0,11486.726513385773,3.6098735332489014,,,0.058888888888888886,,,
1725920196.7113435,,,4045,1256543.0,11487.90559053421,3.588430166244507,,,0.06027777777777778,,,
1725920197.893567,,,4046,1260143.0,11489.087814092636,3.6146833896636963,,,0.051666666666666666,,,
1725920199.0678046,,,4047,1263743.0,11490.262051582336,3.611022710800171,,,0.059722222222222225,,,
1725920200.2432508,,,4048,1267343.0,11491.437497854233,3.6138505935668945,,,0.05694444444444444,,,
1725920201.498197,,,4049,1270943.0,11492.692444086075,3.5764496326446533,,,0.059444444444444446,,,
1725920202.848003,,,4050,1274543.0,11494.042249917984,3.6078622341156006,,,0.05527777777777778,,,
1725920204.023951,,,4051,1278143.0,11495.21819806099,3.6217072010040283,,,0.056666666666666664,,,
1725920205.2006922,,,4052,1281743.0,11496.394939184189,3.5993106365203857,,,0.06,,,
1725920206.3774383,,,4053,1285343.0,11497.571685314178,3.5678927898406982,,,0.0636111111111111,,,
1725920207.637565,,,4054,1288943.0,11498.831811904907,3.5742409229278564,,,0.0675,,,
1725920208.8717744,,,4055,1292543.0,11500.066021442413,3.6284499168395996,,,0.05611111111111111,,,
1725920210.0902605,,,4056,1296143.0,11501.284507513046,3.621490955352783,,,0.05444444444444444,,,
1725920211.293999,,,4057,1299743.0,11502.48824596405,3.611464500427246,,,0.06194444444444445,,,
1725920212.079665,,,4058,1300943.0,11503.273911952972,3.6711201667785645,,,0.041666666666666664,,,
1725920212.288576,,,4059,,11503.48282289505,3.6046570805942313,,,0.05872549019607843,,,1400.0
1725920214.7320385,0.1411052942276001,,4060,1200657.0,11505.926285505295,,,0.9906651108518086,,,,
1725920214.9127564,0.1411052942276001,,4061,,11506.107003450394,,,0.9906651108518086,,,,1401.0
1725920217.1283221,0.11158730089664459,,4062,1201514.0,11508.322569131851,,,0.9941656942823804,,,,
1725920217.313453,0.11158730089664459,,4063,,11508.50769996643,,,0.9941656942823804,,,,1402.0
1725920219.5288367,0.12962105870246887,,4064,1202371.0,11510.723083734512,,,0.9964994165694282,,,,
1725920219.7168117,0.12962105870246887,,4065,,11510.911058664322,,,0.9964994165694282,,,,1403.0
1725920221.930209,0.11359139531850815,,4066,1203228.0,11513.124455928802,,,0.9953325554259043,,,,
1725920222.0942729,0.11359139531850815,,4067,,11513.288519859314,,,0.9953325554259043,,,,1404.0
1725920224.322739,0.12168785184621811,,4068,1204085.0,11515.51698589325,,,1.0,,,,
1725920224.4941995,0.12168785184621811,,4069,,11515.688446521759,,,1.0,,,,1405.0
1725920226.719165,0.1419798582792282,,4070,1204942.0,11517.913412094116,,,0.9918319719953326,,,,
1725920226.89754,0.1419798582792282,,4071,,11518.091787099838,,,0.9918319719953326,,,,1406.0
1725920229.1446648,0.10779275000095367,,4072,1205799.0,11520.338911771774,,,0.9976662777129521,,,,
1725920229.3225334,0.10779275000095367,,4073,,11520.516780376434,,,0.9976662777129521,,,,1407.0
1725920231.5416749,0.12316889315843582,,4074,1206656.0,11522.735921859741,,,0.9953325554259043,,,,
1725920231.7342768,0.12316889315843582,,4075,,11522.928523778915,,,0.9953325554259043,,,,1408.0
1725920233.9479373,0.11031121015548706,,4076,1207513.0,11525.142184257507,,,0.9976662777129521,,,,
1725920234.1318128,0.11031121015548706,,4077,,11525.326059818268,,,0.9976662777129521,,,,1409.0
1725920236.3465846,0.11917498707771301,,4078,1208370.0,11527.540831565857,,,0.9953325554259043,,,,
1725920236.525213,0.11917498707771301,,4079,,11527.719460010529,,,0.9953325554259043,,,,1410.0
1725920238.7782106,0.11365664750337601,,4080,1209227.0,11529.972457647324,,,0.9953325554259043,,,,
1725920238.9574225,0.11365664750337601,,4081,,11530.151669502258,,,0.9953325554259043,,,,1411.0
1725920241.210082,0.12275444716215134,,4082,1210084.0,11532.404329061508,,,0.9953325554259043,,,,
1725920241.410504,0.12275444716215134,,4083,,11532.604751110077,,,0.9953325554259043,,,,1412.0
1725920243.86632,0.12899339199066162,,4084,1210941.0,11535.06056690216,,,0.9953325554259043,,,,
1725920244.062835,0.12899339199066162,,4085,,11535.257081985474,,,0.9953325554259043,,,,1413.0
1725920246.3058248,0.11224622279405594,,4086,1211798.0,11537.500071763992,,,0.9964994165694282,,,,
1725920246.4992504,0.11224622279405594,,4087,,11537.693497419357,,,0.9964994165694282,,,,1414.0
1725920248.715052,0.11033739149570465,,4088,1212655.0,11539.90929889679,,,0.9964994165694282,,,,
1725920248.9078064,0.11033739149570465,,4089,,11540.102053403854,,,0.9964994165694282,,,,1415.0
1725920251.1329496,0.11721320450305939,,4090,1213512.0,11542.327196598053,,,0.9941656942823804,,,,
1725920251.3304164,0.11721320450305939,,4091,,11542.524663448334,,,0.9941656942823804,,,,1416.0
1725920253.5781903,0.10561536997556686,,4092,1214369.0,11544.77243733406,,,0.9953325554259043,,,,
1725920253.766961,0.10561536997556686,,4093,,11544.961208105087,,,0.9953325554259043,,,,1417.0
1725920255.9795942,0.1095636859536171,,4094,1215226.0,11547.173841238022,,,0.9976662777129521,,,,
1725920256.174685,0.1095636859536171,,4095,,11547.368932008743,,,0.9976662777129521,,,,1418.0
1725920258.4026144,0.11503937840461731,,4096,1216083.0,11549.596861362457,,,0.9976662777129521,,,,
1725920258.5855105,0.11503937840461731,,4097,,11549.779757499695,,,0.9976662777129521,,,,1419.0
1725920260.8084486,0.10580901056528091,,4098,1216940.0,11552.002695560455,,,0.9988331388564761,,,,
1725920260.9977744,0.10580901056528091,,4099,,11552.192021369934,,,0.9988331388564761,,,,1420.0
1725920263.2221215,0.10443422943353653,,4100,1217797.0,11554.416368484497,,,0.9976662777129521,,,,
1725920263.4104125,0.10443422943353653,,4101,,11554.604659557343,,,0.9976662777129521,,,,1421.0
1725920265.631222,0.11714138835668564,,4102,1218654.0,11556.825469017029,,,0.9964994165694282,,,,
1725920265.8278644,0.11714138835668564,,4103,,11557.022111415863,,,0.9964994165694282,,,,1422.0
